t,px_err_x,px_err_y,ee_x,ee_y,ee_z,ref_x,ref_y,ref_z
23.86048722267151,24.0,1.0,0.23718108592144505,0.007856509678424698,0.7010953859306492,0.2,0.0923783289049971,0.8585694915567226
24.020131587982178,34.0,0.0,0.22871626130262407,0.03129862908147673,0.748813649256674,0.2,0.10903028351530104,0.8735053383492266
24.148744106292725,41.0,-1.0,0.2160773846749545,0.051017130889663864,0.7866855681266796,0.2,0.12146537010581253,0.8792813535006148
24.325644493103027,46.0,-1.0,0.20385070236244218,0.06735885310426798,0.815807874890378,0.2,0.13694275395839847,0.8777501950467128
24.482532262802124,50.0,0.0,0.19431520215079115,0.08064385869563764,0.837042991828435,0.2,0.1489212270050869,0.8672984739217215
24.642932176589966,52.0,1.0,0.1879822052802932,0.09302546038945271,0.8508130468572151,0.2,0.15931186691995117,0.8483084146527924
24.801764726638794,54.0,3.0,0.18492470671703534,0.1044699426180602,0.857352630425948,0.2,0.16762434375506188,0.8221613408654063
24.974404335021973,53.0,6.0,0.18479945052718005,0.11572677278346115,0.8564772157618876,0.2,0.17430897729784475,0.7869688009826955
25.134960889816284,52.0,11.0,0.18678305620277083,0.12706211298203446,0.848104239508653,0.2,0.1782453889139917,0.7496542622237763
25.32591223716736,49.0,16.0,0.19028500468340817,0.13822528769300346,0.8314971955477152,0.2,0.1799966788811614,0.7021868220170538
25.484493732452393,44.0,21.0,0.19453837855300862,0.14897369162582352,0.806684787702543,0.2,0.17900993633666828,0.6625010226690626
25.67671537399292,38.0,27.0,0.19823041001717345,0.15845931857353596,0.7729808397499895,0.2,0.1748627388389714,0.6170434295872738
25.867831230163574,32.0,31.0,0.19994938392694536,0.16408315074983,0.7348934275994494,0.2,0.16760526777613946,0.5777618119147829
26.02535843849182,26.0,34.0,0.19843981696779125,0.16484009641241323,0.6960145062403346,0.2,0.1593640342895978,0.5518187985546066
26.217546463012695,21.0,36.0,0.19454564218131645,0.16223273518602774,0.6606279620234498,0.2,0.14669977353783634,0.5299858986656893
26.405505180358887,16.0,38.0,0.18991680368379268,0.1572003074603524,0.6323723946201645,0.2,0.13174810835799994,0.5204601060679173
26.58251976966858,12.0,38.0,0.18647966665971133,0.14938215396984922,0.6100770659239538,0.2,0.11557955672306577,0.522790269033274
26.77411961555481,9.0,38.0,0.18520207461243907,0.140055157500469,0.593912143446856,0.2,0.09608975333521623,0.5374948187718898
